Initial Velocity (m/s),Launch Angle (degrees),Gravity (m/s²),Time of Flight (s),Maximum Height (m),Range (m),Final Velocity (m/s)
24.25366309913093,39.37778420060384,9.81,3.1370585147612533,12.067693173325495,58.812278713253754,24.25366309913093
48.38230259805204,55.744398825792366,9.81,8.152834499413894,81.50725609713948,222.03191242811948,48.38230259805204
39.692303897122926,76.12823302347276,9.81,7.856201318386323,75.68402633883716,74.76131897787639,39.692303897122926
21.035790613490942,56.44200399202054,9.81,3.573840211791009,15.662074395106915,41.55725988485929,21.035790613490942
5.798658157779293,46.76118109950991,9.81,0.8612333400005455,0.9095376643448171,3.421092391163924,5.798658157779293
34.58839529211926,39.1457055748713,9.81,4.451675749494974,24.30110757005931,119.41526711296397,34.58839529211926
13.904247136318354,17.388477898268622,9.81,0.8471496065779742,0.8800335865782969,11.240683472295665,13.904247136318354
10.484562904210975,43.395200785239325,9.81,1.4685370271240046,2.644531976291949,11.187933652897078,10.484562904210975
46.92994031285572,20.857566521245065,9.81,3.406568552783221,14.230274785025188,149.39352124704075,46.92994031285572
49.99770365967126,50.75310281553631,9.81,7.893897448888105,76.41207276478059,249.69752803737333,49.99770365967126
17.14499692539733,61.117295432740875,9.81,3.0606191911630662,11.48676178310333,25.34603944018165,17.14499692539733
18.57958484746721,76.25469281817347,9.81,3.679407552117992,16.601021469782296,16.243212056093643,18.57958484746721
12.424502265717592,30.77970073815766,9.81,1.2962479736907808,2.0604173649010047,13.836672557520396,12.424502265717592
25.59581491683307,37.78338771302731,9.81,3.1971439198753373,12.534395485940395,64.67569295785204,25.59581491683307
43.96296919260864,22.80663576677326,9.81,3.4742159931062044,14.801054260233235,140.79561867543134,43.96296919260864
36.5677678456195,71.45583569163028,9.81,7.068119292887899,61.26137805257844,82.2011661850804,36.5677678456195
43.084920113446444,67.6854057114596,9.81,8.126079747601013,80.97317724393535,132.93446970783245,43.084920113446444
15.281674505311122,64.24719262712651,9.81,2.80608603562788,9.655638226747776,18.63164078664052,15.281674505311122
37.87052303338161,14.010302698493094,9.81,1.8691775779465003,4.284302682947356,68.68098360583758,37.87052303338161
46.33369827782271,48.97036093824451,9.81,7.125944265748017,62.267848908318314,216.74076973223828,46.33369827782271
17.663725139647568,26.450949342482836,9.81,1.6040733113712,3.1552040195956907,25.367803643696007,17.663725139647568
36.07940946160333,18.377963770561486,9.81,2.319115822240254,6.595138164028443,79.40481810730331,36.07940946160333
23.029583526043453,64.71291701283725,9.81,4.245231979215427,22.099470825954523,41.76110883956226,23.029583526043453
18.060199032151516,24.810696257537735,9.81,1.545045584849556,2.9272621349213845,25.32828368204572,18.060199032151516
48.633056093945726,45.05681887733687,9.81,7.017910166636937,60.39411613494167,241.09780765633192,48.633056093945726
20.68849534857317,46.82674438803785,9.81,3.076018967530977,11.602645909408428,43.54168976656387,20.68849534857317
9.853235656730927,24.929740282728012,9.81,0.8467285599945328,0.8791590230981464,7.565658412801934,9.853235656730927
22.4865144329151,44.45828164256676,9.81,3.21087137676708,12.642263491471777,51.53444775072915,22.4865144329151
25.145523093199206,13.697392831999785,9.81,1.2139260765505706,1.8070222568277523,29.656677528544538,25.145523093199206
38.84948714746571,10.005071474694452,9.81,1.3760507847019001,2.321923703249024,52.645885075067,38.84948714746571
47.746142012615124,71.62253521650592,9.81,9.23773556379831,104.64297367259682,139.05751271352253,47.746142012615124
41.76756427073957,39.09120914603065,9.81,5.3693820220782005,35.35311037041909,174.06252914687065,41.76756427073957
46.89235900647977,73.51938592673488,9.81,9.167344103742215,103.05429269500651,121.9525933824525,46.89235900647977
26.377705848871898,44.74151518097817,9.81,3.785426905056283,17.571496466633796,70.92304217326632,26.377705848871898
37.36924557063954,40.177580621171536,9.81,4.915208266630832,29.625307663216624,140.3386196536652,37.36924557063954
18.907231325558108,30.71384984610251,9.81,1.9687834050012094,4.753077552484753,32.00275530914449,18.907231325558108
8.131419883355807,15.718225631512713,9.81,0.4491041421291575,0.24732791799811596,3.5152955233699,8.131419883355807
21.44630863966971,31.678625448516527,9.81,2.296150735652565,6.465167931277372,41.90695639629014,21.44630863966971
36.40618527477339,52.59291856216891,9.81,5.89579463618181,42.62493362322703,130.39028418541784,36.40618527477339
17.357994961161967,63.39504430560925,9.81,3.164128937243988,12.276861756007724,24.596490447493466,17.357994961161967
43.763265303868444,47.857786235769055,9.81,6.615628932950522,53.66872725137589,194.26115511477516,43.763265303868444
40.58477824923058,63.07790905874932,9.81,7.377435812491739,66.74056817906796,135.56713858302774,40.58477824923058
13.731914713307132,21.04261141612912,9.81,1.0052214065870195,1.239088931014789,12.883101901468068,13.731914713307132
19.887654312086305,50.82679521754216,9.81,3.143262949378247,12.115475039405364,39.48683639934394,19.887654312086305
42.13861778970913,71.78222589179973,9.81,8.160331170168027,81.65721964435798,107.50240146658457,42.13861778970913
15.977200528008474,25.257214534856235,9.81,1.3898458372796811,2.368712117283736,20.08299846404781,15.977200528008474
19.92209655502088,25.93682568750932,9.81,1.7764574943563713,3.8698012573738425,31.826089050482803,19.92209655502088
20.438011959038903,62.39027591476354,9.81,3.692279727206319,16.717379902304913,34.97299196741599,20.438011959038903
41.046891252159504,66.84397493941569,9.81,7.694199361618572,72.59486305477667,124.1930699144995,41.046891252159504
6.6663619522257545,27.363243078586947,9.81,0.6246811038374078,0.47851522292897924,3.6984029906410116,6.6663619522257545
8.320414240463643,33.20988629314445,9.81,0.9290834036992466,1.0584940594747736,6.467757890215559,8.320414240463643
31.03031966733219,54.223858031542825,9.81,5.132543458996295,32.303106642093034,93.10917457313286,31.03031966733219
22.870039594822998,37.890219923243286,9.81,2.8635364372794423,10.05505493750266,51.68334502541282,22.870039594822998
33.47983938248184,53.6807679090477,9.81,5.499631989169486,37.08909865998335,109.05529354192878,33.47983938248184
16.99075742807223,44.75010224677076,9.81,2.4386880616401956,7.292753340260841,29.426590692860668,16.99075742807223
45.931220486670234,64.15559163551075,9.81,8.42757050889538,87.09311216679689,168.7430610389295,45.931220486670234
39.242384922850526,69.21220528393269,9.81,7.479664977683731,68.60303225374898,104.17250374338373,39.242384922850526
8.048579924767822,70.46790465136121,9.81,1.5464667074228302,2.9326495636262915,4.1614193189268205,8.048579924767822
40.27574647782654,52.80675544108902,9.81,6.541020973862499,52.465051535349296,159.25357060084735,40.27574647782654
48.631206754051306,52.880887316347525,9.81,7.905745429209845,76.64161923304296,232.01520345828203,48.631206754051306
47.409602926436285,41.475282917358406,9.81,6.401474542642868,50.250347087528404,227.38832697738698,47.409602926436285
38.09677091114515,11.932983147431381,9.81,1.605947390401146,3.1625809341778273,59.85928681359717,38.09677091114515
10.5617189066547,30.94261536242837,9.81,1.1071595201494155,1.5031399514992396,10.029319290339735,10.5617189066547
30.923454462820434,14.458840295051855,9.81,1.5741296001066747,3.0385052524641147,47.13577424998413,30.923454462820434
17.790472797821995,40.64496742018272,9.81,2.362523702342974,6.844336746867299,31.891010401378498,17.790472797821995
48.659582463631125,69.463967428783,9.81,9.289979978174836,105.82994645373306,158.57628902731338,48.659582463631125
37.28685764127242,51.776141239337484,9.81,5.9719734309928985,43.73355224241985,137.7776409916617,37.28685764127242
32.48445154043387,57.287281878868995,9.81,5.572297664951145,38.075677178438,97.82434872264356,32.48445154043387
36.27896191721268,23.160558024395247,9.81,2.9090408804586265,10.377163732675115,97.03136819431133,36.27896191721268
24.70906080993562,28.3367204791956,9.81,2.391073415976263,7.010755838821522,52.001677727992714,24.70906080993562
21.7731538146923,21.419250708102616,9.81,1.6210660674944346,3.2224074330917682,32.8579572457874,21.7731538146923
47.11098107479839,68.98821335823015,9.81,8.966037871990673,98.57803531831702,151.45532576639292,47.11098107479839
19.9367210656709,29.62191090912448,9.81,2.009013181913324,4.949309274705714,34.81842989899659,19.9367210656709
6.864625927972369,49.362841679086046,9.81,1.0620214459140271,1.3830745626265946,4.747980195464548,6.864625927972369
23.037806936950584,19.879002911330595,9.81,1.597076317046573,3.12773794998012,34.60073599153199,23.037806936950584
40.56531586797525,18.679223582911817,9.81,2.6486917901233094,8.602840504105446,101.78551121979845,40.56531586797525
34.181076112201374,34.33083542512122,9.81,3.9300959268861986,18.940233210789327,110.93308146574967,34.181076112201374
48.29768489650436,33.12472106420121,9.81,5.380818543684212,35.50387155531854,217.6459892575157,48.29768489650436
9.779084042861193,33.01972636679855,9.81,1.0864208463708365,1.4473554507199642,8.90821177520364,9.779084042861193
46.01958360032225,52.06529509138293,9.81,7.3998351281997845,67.1464578574666,209.34976754561504,46.01958360032225
21.598213726132794,32.11931092283111,9.81,2.3411673841145726,6.721155613441844,42.82568962065929,21.598213726132794
26.330116343986056,63.81151082823399,9.81,4.816972936063797,28.45295866212804,55.97396707246621,26.330116343986056
24.28169695201555,16.346953777264893,9.81,1.3933049247190852,2.380517424493467,32.46415588632671,24.28169695201555
10.240352649159863,32.735010041634,9.81,1.1289532974905403,1.5628992156304797,9.724786913681317,10.240352649159863
16.15084050763349,56.843518995144386,9.81,2.7566075900364475,9.318133228428835,24.350048907153347,16.15084050763349
38.40222061534064,52.2052477334271,9.81,6.186720231745638,46.93534073574859,145.59958926373406,38.40222061534064
6.035339383056284,18.36609328569388,9.81,0.38769820788841974,0.184317515365368,2.22070243356972,6.035339383056284
11.024949847382354,40.763144519438626,9.81,1.4675962172814323,2.641144653120216,12.2551104358876,11.024949847382354
6.134457595610753,31.645502401217566,9.81,0.6561707920041799,0.5279743327776055,3.426739341338486,6.134457595610753
43.58246257955971,54.23093026203408,9.81,7.209361036600574,63.734204639361835,183.65710332757726,43.58246257955971
32.77961725018008,19.090919570096254,9.81,2.185763163685455,5.85848369522186,67.70786788405076,32.77961725018008
12.646789795335149,56.939614608859536,9.81,2.1609021674570825,5.72597213993953,14.908301744644302,12.646789795335149
39.59475003741891,42.46827718888528,9.81,5.4502871487592595,36.42652879231957,159.18717930495995,39.59475003741891
48.50602688531992,29.24229915434799,9.81,4.830863743462856,28.61729607781723,204.4638922192886,48.50602688531992
47.055216853850816,62.32107955648533,9.81,8.495501238521607,88.5028050114268,185.69393437165024,47.055216853850816
46.46963965154744,23.153689871927227,9.81,3.7251396770462906,17.01626120855995,159.16281521707677,46.46963965154744
5.3514596932584455,20.656655699413626,9.81,0.38487641226256675,0.18164423189312406,1.9272380734315042,5.3514596932584455
31.505607004337534,11.074915559518207,9.81,1.2338400666138334,1.866795556364972,38.148945046348345,31.505607004337534
16.548467748756316,70.29102494188913,9.81,3.176151056039012,12.370330944616192,17.725624036987075,16.548467748756316
30.409124643943645,44.46558784994064,9.81,4.34271286780985,23.126038882810843,94.24607240454813,30.409124643943645
19.31136301222496,46.17009265250818,9.81,2.840202843594292,9.8918548763733,37.98345766287178,19.31136301222496
11.914994424767567,18.033383169408474,9.81,0.7519954310953123,0.6934408536860603,8.519872032553707,11.914994424767567
25.0022175511256,17.544329523333914,9.81,1.536546051037633,2.895144081733896,36.63005114516628,25.0022175511256
27.279334722936802,33.364838342629206,9.81,3.058668579380101,11.472124827994788,69.68658095553289,27.279334722936802
49.5394478081431,46.1361450813028,9.81,7.281828190765799,65.02193298204338,249.97218694704318,49.5394478081431
6.907454786234305,59.06105533303447,9.81,1.2078760553270884,1.789055297871137,4.28951917953463,6.907454786234305
18.551983950377448,44.948924955904985,9.81,2.672076348319428,8.755415203792971,35.08415509691313,18.551983950377448
43.33522302897452,68.20909017273284,9.81,8.203607164007693,82.52560782729063,131.97080640564582,43.33522302897452
34.68629741567192,36.41746322228923,9.81,4.198167670453848,21.612180206560314,117.18139996012994,34.68629741567192
42.200736433065316,11.966159436829102,9.81,1.7838215327587157,3.901951118474644,73.64279598009236,42.200736433065316
34.71309133519,39.830659251827896,9.81,4.533018197483071,25.197296441396407,120.83939577282348,34.71309133519
39.17913391157598,15.950184052215622,9.81,2.1950018358993733,5.9081130393364845,82.68742224048353,39.17913391157598
27.18147874986758,32.54380991545841,9.81,2.9810647115706703,10.897373281368822,68.3064858245531,27.18147874986758
14.219496180391888,78.96082781828852,9.81,2.8453385826762916,9.927660710893836,7.747146103527661,14.219496180391888
41.45017373767399,70.01479799847303,9.81,7.941708988163209,77.34049695158942,112.5080788714517,41.45017373767399
30.55192945987861,26.551899921125727,9.81,2.784294708043669,9.506254222295526,76.09369374914367,30.55192945987861
11.277733720407337,36.317370191889616,9.81,1.3617374477764717,2.2738707850249003,12.374135466588159,11.277733720407337
41.220231209188974,40.18155916610175,9.81,5.42217748546183,36.051760648570045,170.7574389964047,41.220231209188974
48.13636596631602,63.470786439013004,9.81,8.780414092607304,94.53856734567681,188.78156509601533,48.13636596631602
20.577374268280963,12.341998947439556,9.81,0.8967058509830316,0.9860047961333076,18.02541404150991,20.577374268280963
18.208051343889956,12.703593901953237,9.81,0.8163272444974786,0.8171609460959728,14.499875489178548,18.208051343889956
8.679883019340473,18.19825072701008,9.81,0.5526562303712009,0.3745321996221399,4.5570535303131825,8.679883019340473
34.9021051902237,53.98274878095519,9.81,5.755396147342225,40.61902212674717,118.1205475778806,34.9021051902237
48.15327283234235,39.01826320711131,9.81,6.1805837648485715,46.84227872062233,231.23084392937855,48.15327283234235
11.119671049622344,69.42479401336337,9.81,2.1223988115615273,5.5237371971584315,8.294034884499172,11.119671049622344
26.832183409369197,29.884052315948605,9.81,2.725594201729708,9.109644176506322,63.409462560386466,26.832183409369197
9.420718309396154,44.24764208666036,9.81,1.3401446788027407,2.2023299908511977,9.043764481522096,9.420718309396154
6.534945666941711,59.4750005070821,9.81,1.147655870138528,1.6151110379180211,3.809290316565661,6.534945666941711
34.90254728004405,48.164083801550646,9.81,5.3016153390055045,34.46636227990709,123.42153434733805,34.90254728004405
44.045922890457405,32.17599844298715,9.81,4.781939266843984,28.04058903987559,178.27637601771957,44.045922890457405
20.190674125671336,20.67799380293456,9.81,1.453545490646495,2.5908142475057048,27.45745300808796,20.190674125671336
44.409432848454465,47.842239303708844,9.81,6.711660487313204,55.238131441898815,200.050899441125,44.409432848454465
10.267389461796435,19.95095515835038,9.81,0.7142495284885096,0.6255743669451043,6.893359715000278,10.267389461796435
15.708230686286429,75.7513121784012,9.81,3.1039737547275665,11.814493327133542,12.00084416330198,15.708230686286429
45.57230271080233,47.79234274274483,9.81,6.881973477817588,58.07711166168299,210.70101615987187,45.57230271080233
27.88294521608016,22.244071339984835,9.81,2.1519201322101402,5.678469763198115,55.53651267924353,27.88294521608016
32.36865727086608,60.44497828418352,9.81,5.740453775579894,40.40838271015955,91.65286675673956,32.36865727086608
6.710820464412857,17.248303602384055,9.81,0.405677372902483,0.20180902799780512,2.5999969542146526,6.710820464412857
10.777545956655,64.0151352981814,9.81,1.9751359523792253,4.783799939754688,9.326604103593432,10.777545956655
7.510586562538393,42.01023777553306,9.81,1.0247829909734893,1.2877834439942346,5.718858324781271,7.510586562538393
45.725033297735116,19.28633688587724,9.81,3.078998998887701,11.625137966604486,132.88631026856388,45.725033297735116
11.065773374192617,12.604772541616107,9.81,0.4923186965208481,0.29721565333006394,5.3165853513220425,11.065773374192617
43.235277197393955,79.53645955829336,9.81,8.667951803611734,92.13231761101366,68.0603263749236,43.235277197393955
20.79656147176039,29.20578030613419,9.81,2.0688348195473405,5.248445047338273,37.555049513704965,20.79656147176039
41.0268873364601,76.65740354501943,9.81,8.1385264231165,81.2214196316374,77.05479770321833,41.0268873364601
21.426959635553633,45.12854357159355,9.81,3.0958413926299526,11.752666854603586,46.800201578005776,21.426959635553633
17.04578178617944,45.21107687478371,9.81,2.4663628502696544,7.45921217589455,29.61781752851647,17.04578178617944
9.214731553507576,16.37488028604934,9.81,0.529627912729293,0.34397014643636226,4.682419479128103,9.214731553507576
17.631796575836017,76.54940731865825,9.81,3.49605945394143,14.987756878861099,14.338302900392742,17.631796575836017
26.2165872522776,61.302710518506075,9.81,4.688353618894028,26.953783902920744,59.02043348866986,26.2165872522776
41.7878959503558,46.31094867116858,9.81,6.16040615610391,46.536928165009826,177.81857556945133,41.7878959503558
25.363172964591403,18.41799973517202,9.81,1.6337250417418296,3.272931774107589,39.3139432947846,25.363172964591403
48.71460087219278,22.29735986417998,9.81,3.7681913355051124,17.411849860121578,169.84019826942077,48.71460087219278
29.373485488467033,40.251662359924865,9.81,3.869431963924674,18.360032690870703,86.74588236212874,29.373485488467033
6.122553341514955,35.35811745125518,9.81,0.7223304410234932,0.6398097524682993,3.60677983901194,6.122553341514955
23.69152850860726,49.06966048099329,9.81,3.649155477908911,16.32915665451939,56.63960351329452,23.69152850860726
36.00045983239312,15.344078233004614,9.81,1.9421533630717676,4.625365564578559,67.42611163001447,36.00045983239312
15.543124081242116,12.824221352283786,9.81,0.7033563568435894,0.6066383394784416,10.659654189533828,15.543124081242116
36.43834778816714,45.777216068303794,9.81,5.323737849644622,34.75460397824463,135.29710329416133,36.43834778816714
27.66637873316823,11.99509666503506,9.81,1.172242126201488,1.6850534024937485,31.723561229717323,27.66637873316823
6.158199901240188,14.168636780712326,9.81,0.3073157483158398,0.11581069093603628,1.834940624745462,6.158199901240188
39.845882726609254,36.343902073328444,9.81,4.814248081010838,28.420777347989656,154.51251918555306,39.845882726609254
30.21681667163338,14.324534881436136,9.81,1.5241715728239995,2.8487001284001168,44.62373818201285,30.21681667163338
8.712207638649202,36.982873863144505,9.81,1.0685132407123608,1.4000348190145704,7.43625944386108,8.712207638649202
26.384631505802282,26.92253611366055,9.81,2.4355916623332226,7.274245896825244,57.297420693438205,26.384631505802282
17.9281796798636,23.143920797636135,9.81,1.4366013100117394,2.530763350966031,23.68284425479191,17.9281796798636
44.58566941645699,38.3275882040384,9.81,5.637126926124031,38.96679147698644,197.1668020164014,44.58566941645699
17.82171737632619,18.393273394187993,9.81,1.1464673923284006,1.6117676494006363,19.388208633597092,17.82171737632619
47.37591819383895,34.47475569834896,9.81,5.46723963721062,36.65348221865482,213.52607325525082,47.37591819383895
29.575973720620063,40.4411540556622,9.81,3.911304804461905,18.759546841515068,88.0413697303085,29.575973720620063
19.56261692960246,68.10020628720966,9.81,3.7004957143688,16.791861037440853,27.000858515881617,19.56261692960246
41.60952578379098,75.29643277375555,9.81,8.205279313960135,82.5592538204002,86.65803506899915,41.60952578379098
36.38301702645946,31.58369041263628,9.81,3.884886102666832,18.50698196263838,120.40746457551852,36.38301702645946
23.628312306314577,30.48494348183054,9.81,2.4438174349274813,7.3234637822571,49.760994949783424,23.628312306314577
33.33282362179669,49.65627919898527,9.81,5.179496472313292,32.896834020348024,111.76691495240011,33.33282362179669
40.03629188127266,19.61900984802267,9.81,2.74062180685415,9.210373422910779,103.3544094123251,40.03629188127266
43.32010074275702,34.47985293096402,9.81,4.999840980405858,30.654300053235293,178.54359763726018,43.32010074275702
41.73857211713286,13.725146541333515,9.81,2.0189770734097316,4.998524153647495,81.8629193868584,41.73857211713286
12.473468986703809,36.53477006474893,9.81,1.513881152305347,2.8103640707282045,15.172691022435439,12.473468986703809
42.27752986266135,17.990594200617736,9.81,2.6621558301163284,8.690524080262168,107.04652228611019,42.27752986266135
7.638307649769746,49.32690382616072,9.81,1.1810808374376511,1.7105598220196718,5.879666684882515,7.638307649769746
14.007680669775587,54.91156140769632,9.81,2.3368002080955037,6.696103929395802,18.816329500446187,14.007680669775587
33.031702402969515,79.0964075673687,9.81,6.612716875468093,53.62149001259199,41.31743277442481,33.031702402969515
10.161163645110694,23.659706358160797,9.81,0.8313379993049043,0.8474894182195049,7.737318820702213,10.161163645110694
32.150641777529,24.50415041617247,9.81,2.7186081761841177,9.06300579714806,79.5325368715919,32.150641777529
18.85845611136037,76.31936630128357,9.81,3.7356626018785244,17.11253343580928,16.661834521393658,18.85845611136037
24.325996331959175,70.52485869197729,9.81,4.6756808090602755,26.8082664983481,37.920869307544805,24.325996331959175
19.181817655046512,53.123783460605324,9.81,3.1282741579887734,12.000204153246377,36.0088846970388,19.181817655046512
8.1578105539207,68.89850657251463,9.81,1.5516374397848762,2.9522934354948305,4.557134549205858,8.1578105539207
27.53414388148824,24.678450130504192,9.81,2.343772227434832,6.736120196583789,58.63958866589593,27.53414388148824
48.361974997769934,71.18201760044052,9.81,9.33270827374075,106.80569286502099,145.58813473987817,48.361974997769934
32.53025066720572,70.71152567722484,9.81,6.259784656446056,48.050488462651266,67.26476494408786,32.53025066720572
18.50143422277064,27.367857393604385,9.81,1.7339734750913,3.686921745107644,28.49027984225768,18.50143422277064
48.02674253558086,45.58613199819158,9.81,6.994018591210163,59.98360803645467,235.07494838557523,48.02674253558086
22.51567633785023,75.0841984723703,9.81,4.435680634338542,24.126790873423626,25.707072746981908,22.51567633785023
36.38829802409796,57.54049973172396,9.81,6.259610928607705,48.04782140871457,122.24845095192079,36.38829802409796
33.535076221509996,56.236337372451835,9.81,5.683782528503061,39.61447692315204,105.93285299930803,33.535076221509996
47.88098816174832,49.18352203950562,9.81,7.387700711653151,66.92642186333279,231.21173864732086,47.88098816174832
46.157121252267665,28.818209528527515,9.81,4.536027847345072,25.23076650985507,183.44025279538982,46.157121252267665
11.660182535751405,78.48907600578812,9.81,2.329389908125838,6.653702818176259,5.420129170874257,11.660182535751405
8.855864362824011,41.3256751935528,9.81,1.1922254894405186,1.7429937336699028,7.928863914546763,8.855864362824011
41.433904750947335,31.80150675870747,9.81,4.451531558632549,24.29953335796126,156.75533618351423,41.433904750947335
45.722444598357036,61.0006496777244,9.81,8.152905698282979,81.50867971239781,180.7191629559375,45.722444598357036
27.183812176530477,52.53933692823273,9.81,4.39912835854249,23.730795048686275,72.73363039540966,27.183812176530477
36.084257322519875,33.95689157432288,9.81,4.109183933149111,20.705712671397787,122.98942953583557,36.084257322519875
8.14047260802882,31.265411359992612,9.81,0.8613519416367003,0.9097881889768108,5.993502578172937,8.14047260802882
14.891197903541235,25.015467961377265,9.81,1.2837788825380834,2.0209681788562084,17.323709116334697,14.891197903541235
11.721928759552451,15.494050571818162,9.81,0.638404951289887,0.4997715313458068,7.211379388743688,11.721928759552451
32.05222625975153,53.79976345634811,9.81,5.2731491038663645,34.097231929557644,99.82246992348293,32.05222625975153
13.889295219474821,45.398554670062865,9.81,2.0161659411900366,4.984614406836032,19.662981957107917,13.889295219474821
7.693084199788278,26.43938875269923,9.81,0.6983388840582674,0.5980141628062239,4.810460484126681,7.693084199788278
18.59932772312048,13.858716790835388,9.81,0.9082711589879203,1.0116029059781553,16.40145945906988,18.59932772312048
35.47455931012787,11.323074778463459,9.81,1.4200025073607803,2.4726192320169953,49.39346749699125,35.47455931012787
31.003867591783454,61.69471507655821,9.81,5.565106500263007,37.977465703054314,81.81310906561642,31.003867591783454
19.88262344725861,23.177723240861898,9.81,1.5954113669449184,3.1212200232641103,29.16071486457697,19.88262344725861
42.50654941295194,28.665053357265464,9.81,4.15696207354892,21.190009176233225,155.04179950480548,42.50654941295194
17.43210986054403,10.987853564641746,9.81,0.6773854571049307,0.5626661092560102,11.59178414428354,17.43210986054403
16.724643726455717,20.54473383825252,9.81,1.196599956109711,1.7558078466468607,18.73986927231671,16.724643726455717
30.19763348553147,71.21120022937471,9.81,5.828434088449636,41.65650211107138,56.68777563147057,30.19763348553147
26.519703793059904,26.944258431972045,9.81,2.4498877928257787,7.359891429606836,57.91762831332548,26.519703793059904
25.06876972701623,76.77707389381504,9.81,4.975358369935054,30.354826602508034,28.529903017017205,25.06876972701623
12.010352852933023,21.504278688009727,9.81,0.8975827793508222,0.9879342546464887,10.029872307653267,12.010352852933023
27.709078623484597,27.728302106175104,9.81,2.6284325954199224,8.47174176050157,64.46776644194851,27.709078623484597
16.65585127739499,70.73969779338947,9.81,3.2056307216047055,12.601028781441604,17.61207391465213,16.65585127739499
22.64809471785569,39.86258370842748,9.81,2.9594826709518043,10.740156829688013,51.44857127120399,22.64809471785569
38.010670145177286,28.748025743552407,9.81,3.727126837993636,17.034420564536354,124.20874363514353,38.010670145177286
47.15882715017101,58.49696339041258,9.81,8.197391266474957,82.40059540967748,202.0046284347916,47.15882715017101
39.823833433519596,13.585988278756787,9.81,1.9071955536450227,4.460355471407902,73.82658984949323,39.823833433519596
23.253525258046867,72.34236236049531,9.81,4.517422821073046,25.024217343011088,31.863459469563754,23.253525258046867
31.686491269794374,68.90930817496617,9.81,6.0272939477857825,44.5475439483598,68.72460977708124,31.686491269794374
38.59240171440668,16.00579245927051,9.81,2.1694715519770646,5.77147660669482,80.47941506124405,38.59240171440668
23.639947254315118,65.90331226371462,9.81,4.399573863309259,23.73560178164799,42.46320440111063,23.639947254315118
21.21116714655355,77.2819309318237,9.81,4.2182985999616225,21.819945324934825,19.69827314192431,21.21116714655355
11.085948318013847,44.44487334084254,9.81,1.5825958357546965,3.0712774966756164,12.525502270345589,11.085948318013847
38.131736066414405,49.77073450882265,9.81,5.935227983886934,43.19702440940123,146.16861256131654,38.131736066414405
42.73288658634312,57.58577181581492,9.81,7.354716061708552,66.3301290371688,168.46995615388226,42.73288658634312
19.246298496347876,28.67088602512077,9.81,1.8825576649557187,4.345858647509677,31.789831018037354,19.246298496347876
40.25784945391409,55.47628812918624,9.81,6.762101622032677,56.07152999763717,154.28428370632034,40.25784945391409
32.45958762516443,43.240725007205945,9.81,4.533522889835702,25.20290753325454,107.20068563907206,32.45958762516443
40.28373708814598,38.38792632295048,9.81,5.100000141765564,31.89476427316827,161.03440828311903,40.28373708814598
23.5101822417349,73.19610917112534,9.81,4.588439215577099,25.817190900974904,31.18633010574411,23.5101822417349
38.6409363642323,65.85321769639387,9.81,7.188557096043457,63.36690176717285,113.62999985094525,38.6409363642323
23.38291030539317,75.4225339742539,9.81,4.61369482030944,26.10217809618262,27.152587728426997,23.38291030539317
8.99410934387538,68.56562774209743,9.81,1.7068394617240075,3.572435287605541,5.609979783174821,8.99410934387538
29.776051316072483,12.926742080731096,9.81,1.358012848706811,2.261448897756231,39.41147963256152,29.776051316072483
25.444792687489052,52.457057375307635,9.81,4.113169448218983,20.745897268095717,63.774419786199196,25.444792687489052
16.37959492407097,58.834581706082965,9.81,2.8574187219987595,10.01213719940659,24.221237753977373,16.37959492407097
45.14510007350461,56.540023300141,9.81,7.678543395780768,72.29973516993947,191.126218869586,45.14510007350461
22.228398749120053,29.036950433084552,9.81,2.199607992046697,5.932935109526082,42.74815327920839,22.228398749120053
6.760675014452663,39.79412460254942,9.81,0.8821694186261361,0.9542958104739381,4.582481062910614,6.760675014452663
22.196108309116564,12.732039665851712,9.81,0.9973165638913831,1.2196777029606063,21.592240978181227,22.196108309116564
24.102941355516638,16.58658893869713,9.81,1.4027570237226608,2.4129255618984944,32.40369278806422,24.102941355516638
43.77369754373719,49.23583304334287,9.81,6.759297522198543,56.02503629590121,193.1936104177983,43.77369754373719
40.96324436472696,50.768823512590615,9.81,6.468939488361245,51.31510215012743,167.59236790556363,40.96324436472696
13.998496365856592,24.08605034365472,9.81,1.1647097237513573,1.6634678931619307,14.884637591672888,13.998496365856592
42.756315168149186,41.37419066190824,9.81,5.761632740055879,40.70710000811178,184.86036666384027,42.756315168149186
16.156725271414935,43.045408182406305,9.81,2.2483631689353305,6.19886167196981,26.547648014407933,16.156725271414935
20.387036667393186,10.793574427462618,9.81,0.7783697964785701,0.7429352610109486,15.587909470482929,20.387036667393186
8.456830428987109,19.976454831174507,9.81,0.5890194574668539,0.4254399834629131,4.681531999701805,8.456830428987109
7.491034091046373,53.70100400978751,9.81,1.2308489191442336,1.857755336981395,5.458427376718324,7.491034091046373
35.63870543650118,79.4974075458332,9.81,7.144064856636868,62.58493385624139,46.40944374933393,35.63870543650118
46.55034880347799,55.52742235562053,9.81,7.823848395702914,75.06195531035392,206.14309998435078,46.55034880347799
27.18575844070229,18.4151667031502,9.81,1.7508637263939408,3.7590985455280466,45.16115150143886,27.18575844070229
42.98421703813624,67.50082079693746,9.81,8.096324971540573,80.38127370242552,133.1746586306785,42.98421703813624
